video_id,summary,category,color_composition,keywords,creator_demographic,political_leaning,misinformation_indicators,sentiment,tone,hateful_content,hateful_explanation,hateful_target,hateful_severity,graphic_content,threatening_content,illicit_content,self_harm
7396382918039457041,"A man and a woman evaluate the man's appearance, each giving different scores and explanations. The woman is dissatisfied while the man finds faults too. They discuss various features from hairline to hiccups. The interactions suggest an intimate and humorous dynamic.",Daily Life,Naturalistic,"Man, Woman, Appearance, Evaluation, Scores, Humor, Bald, Hairline, Scars, Eyes, Nose, Chin, Whiskers, Teeth, Body, Hiccups",Unknown,Neutral,None,Neutral,Cheerful,No,NA,NA,NA,No,No,No,No
7384186520351083781,,,,,,,,,,,,,,,,,
7364542326959574314,"The video shows a close-up of a person's hand and then transitions to a person lying on their back with their hands on their face, expressing hope that someone will like their freshly done nails. The tone is light and casual. The background includes a colorful painting and a stuffed toy, indicating a bedroom setting.",Beauty Care,Colorful,"nails, picture, likes",Unknown,Neutral,None,Positive,Cheerful,No,NA,NA,NA,No,No,No,No
7379475961139547398,,,,,,,,,,,,,,,,,
7372186670273137952,,,,,,,,,,,,,,,,,
7309293532467039531,"The video is a clip from a live political discussion on Fox & Friends. A man in a suit, suggesting to be a politician or commentator, is talking to the hosts and panelists. The panelists include four women dressed in different colorful outfits (purple, green, white, black). The setting is a bright, decorated studio with a Christmas tree in the background, indicating it's around the holiday season. The atmosphere is lively as they engage in a discussion, with the male speaker often addressing the camera. The topic of discussion revolves around political matters, specifically mentioning Hunter Biden and James Comer. The conversation includes references to money and checks, possibly discussing an investigation or scandal. The overall tone appears serious but with a touch of humor, as noted by the text overlay mentioning 'Barbie MAGA-Ninny'.","News, Politics",Colorful,"Politics, Fox & Friends, Hunter Biden, James Comer, Barbie MAGA-Ninny, Christmas tree",,Right,None,Neutral,Serious,No,NA,NA,NA,No,No,No,No
7378608951975349536,"The video depicts the aftermath of a football match where the team in white jerseys is celebrating their victory, as announced by the enthusiastic commentator. The team, identified as England, has won the match and is in high spirits, gathered in the center of the field. The setting is a well-lit football stadium with many spectators in the background. There are several individuals around the field, some recording the event with their phones, while others appear to be officials or reporters covering the celebration. The text overlay indicates that the match is a part of Soccer Aid 2021, raising awareness for UNICEF. The celebratory atmosphere is further enhanced by the energetic background music and the jubilant crowd cheering for the victorious team. The overall mood is one of exhilaration, unity, and support for the charitable cause.",Sports,Colorful,"England, Soccer Aid, UNICEF, Football, Victory, Celebration, Stadium",Unknown,Neutral,None,Positive,Enthusiastic,No,NA,NA,NA,No,No,No,No
7354415572626509099,"The video covers an earthquake with a magnitude of 4.8 that occurred near Lebanon, New Jersey, affecting a larger area and causing significant disruptions in the New York City and New Jersey regions. It highlights the historic vulnerability of the areas due to their geology, old buildings, and the seismic threat. The speaker discusses the need for inspections and safety measures following the earthquake, and refers to the 2011 quake and its impact on New York City.",News,Desaturated,"earthquake, New Jersey, New York City, epicenter, old buildings, seismic activity, safety measures",,Neutral,None,Neutral,Intense,No,NA,NA,NA,No,No,No,No
7311332422077975840,"A woman describes an attempted robbery incident at a toy store involving a young man. The police officer addresses misunderstandings, and later reveals the young man to be the woman’s son. The officer concludes by arresting the woman for attempted robbery, highlighting the comedic irony of family involvement.",Comedy,Colorful,"toy store, attempted robbery, Merry Christmas, police, misunderstanding, family",,Neutral,None,Negative,Surprise,No,NA,NA,NA,No,No,No,No
7293239332167617834,The video features a person discussing their desire for a Frappuccino despite being aware of the controversy surrounding Starbucks funding a genocide. The speaker expresses a sense of humor or sarcasm regarding the situation.,Comedy,Colorful,"Starbucks, Frappuccino, genocide, boycott, humor, sarcasm",,Center,None,Neutral,Sarcastic,No,NA,NA,NA,No,No,No,No
7309512164870491435,"The video is an interview with a man in a suit and red tie during a news program, where a Sean Hannity host questions him about potential abuse of power regarding legal and law enforcement actions if reelected. The conversation touches on political statements and views about immigration, border control, and the use of power by previous administrations. The atmosphere is serious, and the video includes a brief statement from a CNN reporter about public comments made by the man. The speaker is identified as Donald Trump.","News, Politics",Stylized/Artistic,"interview, Sean Hannity, Trump, abuse of power, law, government, news, breaking news, CNN, Politician",Unknown,Right,None,Negative,Intense,No,NA,NA,NA,No,No,No,No
7376360928851299590,"The video features a discussion on the trend and effectiveness of retinol in skincare, including its popularity in Ukraine and scientific skepticism about its anti-aging claims. The speakers emphasize that retinol is not a clinically proven anti-aging component, debunking over-enthusiastic beliefs about its benefits. They highlight that retinol merely accelerates the signs of aging, such as wrinkles and sagging skin, and is not a magical product capable of making people younger. The video is presented in a casual and informative tone.",Beauty Care,Colorful,"retinol, anti-aging, skincare, trend, skepticism, wrinkle reduction",,Neutral,None,Neutral,Casual,No,NA,NA,NA,No,No,No,No
7347847920151956779,A person enters a home after a long day expecting some rest but is surprised by their small dog urinating indoors. The person looks disheartened and sits down while the dog runs around. The phrase 'you had a long day and come home just to get triple pumped faked' implies a frustrating situation.,Daily Life,Naturalistic,"['long day', 'come home', 'triple pumped faked', 'disheartened', 'small dog', 'urinating']",,Neutral,None,Negative,Melancholic,No,NA,NA,NA,No,No,No,No
7375186781999762721,"The video depicts a woman preparing for a quick visit from friends. It shows her in a floral dress and hat, initially checking her phone, then preparing a bottle, and finally leaving hurriedly. The setting includes a table with wine and snacks. The tone of the woman appears frantic as she rushes to be ready for her guests by 5pm.",Daily Life,Colorful,"friends, visit, quick, 1pm, 3pm, 4pm, 5pm, wine, snacks, hurried, rush",,Neutral,None,Neutral,Humorous,No,NA,NA,NA,No,No,No,No
7291696863449763078,"The video is a narrated monologue discussing the conflict in Gaza and the perceived manipulation by countries like Israel and their allies. The speaker expresses frustration and anger at the way information is presented and perceived in the media. They highlight the victimization of Palestinians, including the bombing of hospitals, and criticize the actions of influencers for purportedly perpetuating misconceptions. The speaker mentions the use of propaganda and the strength of the Palestinian people despite the hardships they face.","News, Politics",Desaturated,"Gaza, Israel, conflict, propaganda, media, victims, bombings, hospitals, influencers, manipulations, propaganda",,Right,None,Negative,Angry,No,NA,NA,NA,No,No,No,No
7392127900079721761,"The video showcases a person reviewing a luxurious accommodation at Estelle Manor, highlighting the pet-friendly features and amenities. The room includes a foyer area, mini bar, snacks, and various toiletry items. The price for the stay is mentioned, with an upscale room costing £750 per night. The person speculates on the possibility of finding a cheaper room without a pet but does not show any evidence of this. The tone is enthusiastic and positive.",Travel & Events,Colorful,"Estelle Manor, pet-friendly room, mini bar, snacks, toiletries, luxurious accommodation, upscale room, review",,Neutral,None,Positive,Enthusiastic,No,NA,NA,NA,No,No,No,No
7375847354341068065,"The video is from a concert where the performer addresses political issues related to Palestine. On the stage, large screens display various messages about the treatment of Palestinians and criticisms of Western and Israeli actions. The crowd appears engaged and responsive, with the performer’s tone intense and frustrated. The performer asks the crowd, 'What you willing to risk? What you willing to give?' and 'What if those were your kids?', emphasizing the urgency of the cause to free Palestine.",Nonprofits & Activism,Naturalistic,"Hinds Hall, Germany, free Palestine, occupation, resistance, genocide, colonization, NYPD, apartheid system, Hens Hall Problem, heart's at my page, cease fire, protest, students",,Left,None,Neutral,Anger,No,NA,NA,NA,No,No,No,No
7328517572679372078,"The video showcases a sarcastic and humor-filled negotiation between a customer and a dealer in a car dealership setting. The customer is excessively negotiating, demanding trade value, asking for discounts, and asking to purchase all weather mats that were not supposed to be provided. Despite the customer's persistent requests, the dealer consistently agrees to the concessions. The video seems to highlight the customer's relentless negotiation style and the dealer's calm but humorous compliance. The video's tone is light-hearted and comical, focusing on the customer's humorous frustration with the negotiation process.",Autos & Vehicles,Naturalistic,"dealership, negotiation, trade-in, price, customer, humor, Chick-fil-A",Unknown,Neutral,None,Neutral,Cheerful,No,NA,NA,NA,No,No,No,No
7340337384652934446,"The video explores the true identities and last names of famous public figures who have used stage names to obscure their origins. It details how celebrities like Malcolm-Geni, Angelina Jolie, Redfoo, Sky Blue, and Nicolas Cage have adopted different names professionally. Each individual's reason for changing their last name or stage name is mentioned. For example, Angelina Jolie adopted her stage name to separate herself from her father's fame, while Nicolas Cage chose a name believed to be associated with a successful director.",Entertainment & Shows,Colorful,"Malia Obama, Malia Ann, Angelina Jolie Voight, Redfoo, Sky Blue, Nicolas Cage, Coppola",Unknown,Neutral,None,Positive,Cheerful,No,NA,NA,NA,No,No,No,No
7333801200875261185,"The video opens with a text frame stating 'An Election Year Guaranteed To Divide Us', followed by a scene with Jon Stewart speaking in a studio set. The text transitions to 'A Second Term We Can All', as Jon Stewart uses hand gestures to emphasize his point. The video then displays the Comedy Central logo and show details for 'The Daily Show with Jon Stewart', airing Mondays at 11 pm. The Comedy Central logo reappears against a blue world map background, followed by a Paramount+ logo. The overall tone seems to be satirical or commentary on politics.",Comedy,Stylized/Artistic,"Election Year, Divide Us, Second Term, Comedy Central, Daily Show, Jon Stewart, Paramount+",,Neutral,None,Neutral,Neutral,No,NA,NA,NA,No,No,No,No
7406690692765977887,"The video shows a confrontation between a man and an older passenger on a ferry. The man, frustrated, accuses the older passenger of disrespecting him by talking loudly. The older passenger then walks away, and the man reveals his anger at being asked to be quiet despite others speaking loudly. The clip ends with the man stating that the older person should be wiser due to their age.",Entertainment & Shows,Colorful,"ferry, argument, passenger, window seat, VIP, shouting, respect, age, wisdom",,Center,None,Negative,Intense,No,NA,NA,NA,No,No,No,No
7325985650140974382,,Science & Technology,Dark,"['rain', 'walking', 'running', 'raincoat', 'wind', 'experiment']",,Neutral,None,Neutral,Intense,No,NA,NA,NA,No,No,No,No
7309290162540858667,"The video covers the investigation following a massive home explosion in Arlington, Virginia, near the Capitol, where police were attempting to execute a search warrant. The suspect, believed to be deceased, barricaded himself inside the home before the explosion. The footage shows emergency responders working through the debris, interviews with neighbors, and news reporters providing on-site coverage. The situation underscores the dangers faced by police officers and the broader implications of the event on the community. The speaker's tone is serious and somber.",News,Desaturated,"home explosion, Arlington, Virginia, police, investigation, search warrant, barricaded, explosive, neighbors, emergency response, reporters, Capitol",,Neutral,None,Negative,Serious,No,NA,NA,NA,Yes,No,No,No
7378190751211064607,"The video showcases a highly expandable camper trailer being displayed by a man. He explains its features, including a GoSun power center, solar table, compact stove, and storage compartments. The trailer is equipped with modern amenities and durable materials for camping. The speaker highlights the efficient organization and convenience of the camper.",Autos & Vehicles,Naturalistic,"['expandable', 'camper', 'GoSun', 'portable', 'solar', 'storage']",,Neutral,None,Positive,Enthusiastic,No,NA,NA,NA,No,No,No,No
7368121296154086688,"A video features a dining table set with a variety of traditional dishes, including salads, a creamy soup, various meats, and desserts. A group of people is preparing for a meal, with one person adding a new dish to the table. The video is set in a cozy, homey environment, suggesting family or friends gathering for a special occasion. The audio mentions setting the table according to an old tradition. No notable public figures are present, and the video seems more focused on promoting nostalgia and tradition than on current news or politics.",Food,Warm,"tradition, food, table setting, dining",,Neutral,None,Positive,Joy,No,NA,NA,NA,No,No,No,No
7311428334695599403,"The video features a speaker, identified as someone taking on Jack Smith by the horns, discussing a legal case involving Donald Trump. The speaker explains Trump's claim of immunity from January 6th-related criminal prosecution, citing his position as a candidate seeking re-election and not an official President. The speaker criticizes Trump's actions, such as attempting to overturn the 2020 election and calling state officials. The speaker also comments on Supreme Court Justices' motivations and likely legal outcomes. The tone is serious and informative with a critical perspective on political events.","News, Politics",Naturalistic,"['Jack Smith', 'Donald Trump', 'cancer', 'Slim to non-existent', 'Gomer Magachuds', 'hateful', 'Barely']",,Left,None,Negative,Anger,No,NA,NA,NA,No,No,No,No
7365274404420406571,"The video shows a day in the life of a person living on a shrink-wrap sailboat in New England. It starts with the person waking up, doing chores like washing dishes, and spending time with their black and white dog named Phoebe. The person cooks lunch and talks about the warmth in the shrink wrap, even up to 80 degrees in the sun. They also take Phoebe out for a walk. The night scene shows the person walking along a dock during winter at dusk.",Travel & Events,Naturalistic,"New England, shrink wrap sailboat, morning, sun, chores, dishes, dog, lunch, cockpit, winter, walk",,Neutral,None,Positive,Enthusiastic,No,NA,NA,NA,No,No,No,No
7392992201837464850,"The video shows a day of activities with a child, including a visit to a hair salon in Singapore for the child's first major haircut. The child interacts with a friend named Valda, enjoys a beverage from a French American Bakery, and has a playdate. The mother shares her feelings about her child's first big haircut, realizing the sentimental value despite it being the child's fourth haircut. The mother concludes the day with a relaxing bath with an Epsom salt bath bomb. Engagements include a discussion on the haircut sentiment and enjoying the train ride in Singapore.",Family,Colorful,"haircut, Singapore, France, Epsom salt, chronic pain treatment",,Neutral,None,Positive,Cheerful,No,NA,NA,NA,No,No,No,No
7395692426888891679,,,,,,,,,,,,,,,,,
7377794153071037739,"A man in a tuxedo discusses his ability to win roulette through telekinesis, leading to an office-wide request for silence as he prepares to demonstrate. The scene involves dialogue and reactions from various office staff members, with a focus on the demonstration of telekinetic abilities.",Entertainment & Shows,Naturalistic,"Roulette, telekinesis, demonstration, office, request, silence",,Neutral,None,Neutral,Neutral,No,NA,NA,NA,No,No,No,No
7344855206242389280,"Alice Weidel is responding to AFD chat attacks with a sarcastic and confrontational tone. She defends setting priorities for herself but criticizes the AFD for their lack of action. She talks about their influence and power to appoint leaders, and comments on the absurdity of their leadership and the lack of engagement from the public. The video discusses political dynamics within the AFD and broader political discussions.",Politics,Naturalistic,"AFD, Alice Weidel, political figures, party affiliations, power dynamics",,Center,None,Negative,Sarcastic,No,NA,NA,NA,No,No,No,No
7357227155979275526,"The video takes place on a cobblestone street during the evening. A man in a mustard-colored jacket and a woman in a casual outfit are seen holding orange beverage containers and conversing with a man holding a microphone, likely conducting interviews. A young child in a light blue tracksuit runs towards the camera and then back to the adults, while the woman and another child join the dialogue. The background features a brightly lit urban setting with passersby and a café. The general tone seems casual and light-hearted, with no apparent politics or provocative language. A large, colorful, illuminated balloon is playfully used as part of the conversation, adding a festive touch.",People & Blogs,Colorful,"interview, street, evening, casual conversation, orange containers, children, balloon, urban setting",,Neutral,None,Positive,Joy,No,NA,NA,NA,No,No,No,No
7354696392129924385,"The video showcases a high-performance sports car with a carbon fiber body and red top, displayed at an indoor car exhibition. The camera focuses on various details, including the vehicle's matte finish, the Topcar tuning package label, and the distinctive headlights. Several people observe the car, and there are large signs in the background, including one that reads 'Karlik.' The voice-over thanks viewers for watching.",Autos & Vehicles,Saturated,"sports car, exhibition, carbon fiber, Topcar, tuning, Porsche",,Neutral,None,Positive,Enthusiastic,No,NA,NA,NA,No,No,No,No
7293639077671210286,"The video shows a person by a pond, scooping fish food from a bowl and throwing it into the pond, creating a frenzy among the fish. The lush greenery around the pond and the clear water are visible, indicating a serene environment. The fish eagerly gather at the surface to eat the food, causing ripples in the water. The person appears content while feeding the fish.",Pets & Animals,Aesthetically Pleasing,"feeding fish, pond, water, fish food, fish feeding, fish frenzy",,Neutral,None,Positive,Cheerful,No,NA,NA,NA,No,No,No,No
7354508802932133166,"The video features a debate between two individuals discussing a man's misogynistic behavior and comments made online about romance books. One individual criticizes the man for his words and the negative impact on women who enjoy romance novels, while the other argues against labeling the situation as misogyny and criticizes the double standard in judging what is acceptable. The dialogue highlights political and social issues, with one person expressing frustration over what they consider mislabeling of actions as misogyny, particularly when the target does not identify as a woman.",News,Naturalistic,"misogyny, romance books, age appropriateness, economic impact, women's views, cultural analysis, online discourse, critique of labelling, social perceptions",,Neutral,None,Negative,Angry,No,NA,NA,NA,No,No,No,No
7394532218032491808,"In the video, a woman in a pink dress expresses her desire to go on another trip after enjoying her current one. A man in a black outfit responds with a question about funding. The woman appears upset and runs away when she realizes that he is not willing to pay for another trip. The scene ends with the man watching the woman leave. The overall tone of the video is serious, with a hint of humor.",Relationship,Colorful,"trip, another trip, money",,Neutral,None,Neutral,Serious,No,NA,NA,NA,No,No,No,No
7323395108378840351,"A person dancing energetically in a hallway decorated with a Christmas tree and festive ornaments. The dancer performs a variety of moves including high kicks, spins, and expressive arm gestures. The room is brightly lit, creating a lively and cheerful atmosphere. An audio description in the background adds to the celebratory mood. No political or news-related content is present in the video.","Music, Singing, & Dancing",Bright,"dancing, hallway, Christmas tree, festive, energetic",,NA,NA,Positive,Enthusiastic,No,NA,NA,NA,No,No,No,No
7387067236218916129,"The video showcases a visit to Cakebox, a bakery offering a heart-shaped birthday cake and other desserts. The person in the video explores the store, joins Cake Club for a free cupcake, and eventually eats a piece of the birthday cake, showcasing its texture and taste. The video also highlights customer experience and the cake assortment available in the store.",Entertainment & Shows,Colorful,"Heart cake, Cakebox, Celebration, Cupcake, Cake Club, Tera",,Neutral,None,Positive,Cheerful,No,NA,NA,NA,No,No,No,No
7349706117166959879,"Frankie Muniz announces his entry into the jungle with a mix of emotions: excitement, nervousness, and a lack of control due to his normally organized and planned nature. He hopes not to be too taxing on the others. The video also appears to include a call to action for viewers to join in the jungle adventure.",Travel & Events,Naturalistic,"Frankie Muniz, jungle, excitement, nervousness, control, journey",,Center,None,Neutral,Serious,No,NA,NA,NA,No,No,No,No
7375105398946139398,"The video humorously depicts a South African mom coping with the cold during winter at home. Initially, she moves multiple heaters throughout the house, adjusts her robe, and checks her phone, showcasing signs of discomfort due to the cold. She then struggles to close the curtains fully, adjusts the windows, and checks her smartphone multiple times for possibly urgent news or messages. In frustration, she covers herself with a blanket, complaining about the cold weather and questioning whether anyone is in Cape Town. The overall tone is light-hearted but exasperated, highlighting her reluctance to bear the cold during winter.",Daily Life,Aesthetically Pleasing,"South African moms, winter, heaters, curtains, windows, smartphone, cold weather, Cape Town",,Neutral,None,Negative,Anger,No,NA,NA,NA,No,No,No,No
7308194891656400170,"The video showcases a bustling group of individuals in a stadium setting, all wearing red jerseys with 'CARDINALS' written on them, indicating they are likely fans supporting the Louisville Cardinals. The crowd appears to be engaged and lively, with many conversing, smiling, and cheering. The setting suggests a sports event, characterized by a high-energy and enthusiastic atmosphere. A banner advertising 'TUITION' and 'COMING UP AT HALFTIME' is visible, hinting at an upcoming segment during the broadcast. A person is seen drinking from a cup, while others raise their drinks in celebration. The text 'FUMBLE.' appears, potentially referencing an error or surprise during the event. A person in the foreground is wearing a red jacket with 'CARDINALS TUITION 21'. Another notable individual, dressed in a blue jersey, stands out amidst the sea of red. Their cheerful demeanor captures a moment of collective enjoyment at the sports event.",Sports,Colorful,"CARDINALS, FUMBLE, TUITION, COMING UP, HALFTIME",,Neutral,None,Positive,Cheerful,No,NA,NA,NA,No,No,No,No
7360445995945037088,"The video captures a group of people interacting with wild boars at night. They offer the boars pieces of food, which the boars eat from their hands. The interaction is friendly and gentle, with some humorous comments and interactions among the people. The scene includes scenes of feeding the boars, walking alongside them, and an incident where one person is sprayed with liquid by the boars. The atmosphere is casual and playful.",Pets & Animals,Dark,"boar, feed, night, interaction, people, hand, spray",,Neutral,None,Positive,Cheerful,No,NA,NA,NA,No,No,No,No
7356329953622822187,"The video discusses the stock price of Trump Media & Technology Group Corp (DJT), highlighting its potential value only if former President Donald Trump wins the presidency. The speaker analyzes the fall in the stock price, suggesting that it reflects the stock market's bet against Trump becoming president. The speaker enjoys watching the stock's decline. The tone is observational and slightly sarcastic.","News, Politics",Monochrome,"['Trump Media', 'Technology Group Corp', 'DJT', 'stock price', 'presidency', 'Political']",,Right,None,Negative,Neutral,No,NA,NA,NA,No,No,No,No
7376774039899082027,"The video showcases a unique artwork titled 'Old People's Home' by Sun Yuan and Peng Yu, featuring realistic sculptures of elderly figures in electric wheelchairs within a museum. The sculptures, positioned as former world leaders, dictators, politicians, and religious figures, aim to depict the loss of power and control as time progresses. The art installation, currently on display at the Bourse de Commerce Pinault Collection's exhibition in Paris, aims to convey themes of power, control, and aging. The sculptures represent a mix of realism and criticism, with deliberate similarities to famous historical figures, allowing viewers to reflect on the inevitable changes influenced by time. Each sculpture has unique attributes such as a military uniform adorned with medals or traditional Middle Eastern attire, with the choice of wheelchairs highlighting movement and the aging process as the figures navigate the space. The video underscores the contrast between the past influence of these figures and their present, passive role in society. The setting within the gallery emphasizes the juxtaposition between the stillness of art and the dynamic nature of life, inviting viewers to engage in a thoughtful reflection of the human condition and the passage of time.",Entertainment & Shows,Naturalistic,"artwork, installation, museum, electric wheelchairs, elderly figures, world leaders, sculptures, realism, loss of power, aging, themes, reflection, Paris, exhibition, contrast",,Neutral,None,Neutral,Surprise,No,NA,NA,NA,No,No,No,No
7310136100771613983,"The video features an analysis of scenes from Fox News interviews with Vivek Ramaswamy, a GOP presidential candidate. In one segment, a Fox News host questions Ramaswamy about his viability in the race considering his positioning in the polls. Ramaswamy discusses his ground support in Cauchy, stating that his supporters aren't traditional voters who would be polled. In another segment, he criticizes the media and political figures for their handling of Ukraine's conflict with Russia, advocating for a strategic separation of the Russian-China alliance and defending America's interests. The critique involves mentions of Nikki Haley and Donald Trump. The speaker concludes by analyzing Fox News' apparent animosity towards Ramaswamy as part of a broader conspiracy by neoconservative factions within the GOP.",Politics,Desaturated,"Fox News, Vivek Ramaswamy, presidential race, GOP, politics, Ukraine, Russia, Trump, neocons, Nikki Haley, political strategy",,Right,None,Negative,Angry,No,NA,NA,NA,No,No,No,No
7378610696390528289,"The video discusses Emmanuel Macron's announcement of the dissolution of the National Assembly following the win of the National Rally (Rassemblement National) in the European elections. It explains that as per Article 12 of the Constitution, the President of France has the power to dissolve the Assembly. This will lead to new elections on July 30th and July 7th. The video highlights that the previous dissolution in 1997 resulted in a victory for the Left under Jacques Chirac and a change in Prime Minister. It encourages viewers to subscribe for more information and follow @hugodecrypte. The speaker mentions the neutral stance and discusses the implications of Macron's decision on the political landscape.","News, Politics",Colorful,"Emmanuel Macron, dissolution, National Assembly, elections, European, July, President, France, Article 12, Constitution, Jacques Chirac, Left, Prime Minister, @hugodecrypte",,Neutral,None,Neutral,Sarcastic,No,NA,NA,NA,No,No,No,No
7292568999932529963,"The video shows two individuals walking together in various settings and outfits, including outdoor trails, urban areas, and nighttime strolls. The individual on the left appears in casual athletic wear and a black t-shirt, while the right individual wears a sports bra and athletic leggings. In later frames, their attire changes to more casual, urban-inspired outfits. An interview with Michelle Obama discussing the importance of exercise for well-being is featured. The final frames show the characters walking away, with a red 'FOLLOW' button overlay. The demeanor is casual and focused on physical and mental health.",Fitness & Health,Naturalistic,"Malia Obama, Sasha Obama, Michelle Obama, exercise, health, nature walks, fresh air, yoga, dance",Unknown,Neutral,None,Positive,Serious,No,NA,NA,NA,No,No,No,No
7283171808595971370,The video features a person sitting indoors with text overlaid on the screen. The text humorously comments on the viral TikTok video where a man repeatedly asks for grapes from an annoyed duck with the duck song in the background. It mentions that the man was given a sweatshirt due to the video's popularity. The speaker appears to be speaking or lip-syncing in an amused tone about the situation.,Entertainment & Shows,Colorful,"duck song, lemons, grapes, sweatshirt, TikTok, viral",,Neutral,None,Neutral to Positive,Cheerful,No,NA,NA,NA,No,No,No,No
7410518813021637930,"The video depicts a press briefing where a question about the importance of a topic is posed to a female spokesperson at the White House. Her response appears to question the significance of the question, reflecting a certain skepticism or disbelief. The setting is formal, indicative of a press briefing or political environment. The dialogue suggests a debate on the relevance of certain discussions to the American public.",Politics,Naturalistic,"Americans, important question, press briefing, White House, public belief",,Neutral,None,Neutral,Disgust,No,NA,NA,NA,No,No,No,No
7397523950391086369,"The video shows various animated fruit characters dancing in sync, with the largest one (green apple) wearing a crown and smiling. The fruits appear to be celebrating something, with confetti falling to mark the joyful occasion. The voice-over talks about a theme of decay and disillusionment, mentioning an apple and themes of decay, but the animated clip itself is cheerful. No political, news-related, or controversial content present.",Entertainment & Shows,Colorful,"animated fruits, celebration, confetti, crown, smiles",,Neutral,None,Positive,Cheerful,No,N/A,N/A,N/A,No,No,No,No
7299771215755906312,"Two individuals perform a synchronized dance routine in a well-lit indoor space. They start by standing still, then proceed to perform coordinated arm and leg movements. They show off their dance skills for the audience, with one slightly ahead of the other to demonstrate the routine. The dance finishes with both waving at the camera. The setting is minimalistic, with polished wooden floors and plain walls, suggesting a focus on performance without distractions. The scene is filled with energy, and the dancers exude confidence. The tone is light-hearted and engaging, with the dancers appearing to enjoy the performance.","Music, Singing, & Dancing",Bright,"dance, performance, synchronization, energy, indoor, minimalistic",,Neutral,None,Positive,Cheerful,No,NA,NA,NA,No,No,No,No
7394396617882799366,The video shows a person with red curly hair holding a large colorful cup with a straw and a lid. The text 'POV: Your cousin gives you something to drink' appears at the top of the screen. The person holds the cup close to their face. The voice-over mentions 'Hillen'. The tone is casual and light-hearted.,Daily Life,Colorful,"cousin, drink, colorful cup, curly hair",,Neutral,None,Neutral,Casual,No,NA,NA,NA,No,No,No,No
7382929842615979296,"The speaker is expressing frustration about their inability to book a suitable family hotel on Mallorca due to limited and expensive options under 4,000 euros. They seem dejected and feel overwhelmed by the search. The tone is casual and indicates sadness.",Travel & Events,Naturalistic,"Ulaugwonen, travel, Mallorca, hotels, booking, frustrated",Unknown,Neutral,None,Negative,Sadness,,NA,NA,NA,No,No,No,No
7397794935199567135,"Lalita Kai Kumar, a 50-year-old woman, was chained to a tree in the Indian jungle by her husband following a domestic dispute. She survived 40 days without food or water and was later rescued by a local shepherd. She is currently documenting her ordeal in a letter and has revealed she has extreme psychosis.",News,Naturalistic,"Lalita Kai Kumar, chained, tree, Indian jungle, domestic dispute, psychosis, letter, crime victim, survive",,Neutral,None,Negative,Sadness,No,NA,NA,NA,No,Yes,No,No
7330624658686954795,"A woman in a pink top is reacting to a video on her split-screen displaying Donald Trump speaking. Text overlays criticize Trump for lying about American hostage incidents. The woman in the pink top is expressing discontent and mocking Trump's supporters and the situation, using hand gestures and facial expressions to emphasize her points.",Politics,Naturalistic,"Trump, American hostage, supporters, lying, criticism, reaction",,Left,None,Negative,Angry,No,NA,NA,NA,No,No,No,No
7325003811632745761,"The video features a speaker discussing German therapists, emphasizing that they don't 'check' patients at receptions due to the complexity of German problems. The speaker advises letting people take responsibility for their lives and criticizes the need for people to take care of their family. They also express pessimistic views about the future, mentioning the potential for a third world war and people not wanting children because no one is responsible for them. The content is presented in a serious and critical tone, addressing societal issues and family dynamics.",Society,Dark,"German therapists, reception, responsibility, family, children, third world war",,Unknown,None,Negative,Critical,No,NA,NA,NA,No,No,No,No
7355061931993992480,"A person wearing a blue shirt appears stressed, repeatedly saying they are fine, while a 'Monday' calendar is displayed in the background alongside text indicating their mental preparation for work the next day.",Entertainment & Shows,Bright,"Monday, mentally preparing, work, tomorrow",,Neutral,None,Neutral,Humorous,No,NA,NA,NA,No,No,No,No
7397967668248120622,"A video review of a mystery makeup box, showcasing and commenting on each product contained within. The individual unboxes and shares thoughts, preferences, and potential disappointments about the products, focusing on Charlotte Tilbury brands. Key highlights include discussions on mascara, creams, and eyeshadows. The viewer is also encouraged for questions and requests for future video content.",Beauty Care,Colorful,"makeup, mystery box, Charlotte Tilbury, Pillow Talk mascara, Magic Body Cream, Hydrating Mist, Glitter Wand, Beautyverse palette",,Neutral,None,Positive,Enthusiastic,No,NA,NA,NA,No,No,No,No
7311858161504423214,"The video showcases a vintage GT Performer bicycle from 1987. It features a variety of components including the rear tire, front fork, pedals, chain, handlebars, and saddle. The bicycle has a predominantly white frame with pink accents and pink pedals, a white saddle, and a pink handlebar grip. The bike is displayed on a stand in a well-lit room with other bicycles in the background. The bicycle appears to be in excellent condition.",Autos & Vehicles,Saturated,"1987, GT Performer, vintage bicycle, white frame, pink accents",,Neutral,None,Positive,Neutral,No,NA,NA,NA,No,No,,No
7299582823940312350,"The video depicts a man sitting on a leather couch in a dimly lit room, exuding a contemplative pose. There are scenes showing a man in uniform, suggesting a police officer, and a hooded person in a dark setting, creating a mysterious and tense atmosphere. The narrative alternates between these individuals, implying a possible confrontation or investigation. The man in uniform appears in a professional setting, indicating a workplace environment. The mood is intense, with elements of secrecy and tension suggested by the phrases like 'This is a secret' and the mysterious character. The transitions between well-lit and dark scenes enhance this contrast.",Drama,Stylized/Artistic,"Man, uniform, hooded, dimly lit, secret, police, professional setting",,Unknown,None,Neutral,Intense,No,NA,NA,NA,No,No,No,No
